date,revenue_dynamic,revenue_fixed,avg_util,total_kWh,session_count,avg_session_hrs,gain_pct,pricing_efficiency
2018-05-29,11279.25972,8379.855,0.7615669885405055,558.657,61,6.0467258652094715,34.59970035281041,20.189955052921558
2018-05-30,12224.07517,9563.91,0.6842168492658798,637.594,68,6.875265522875817,27.814619439120612,19.17219291586809
2018-05-31,12904.20528,9964.545,0.7167947041489641,664.303,77,5.475689033189033,29.501199302125684,19.425179895318852
2018-06-01,12059.16494,9417.914999999999,0.6971936635470724,627.861,75,6.607855555555555,28.04495411139304,19.206743116708953
2018-06-02,7597.099660627235,5894.878467562717,0.8354059385423177,392.99189783751444,37,5.399444444444444,28.87627289402481,19.33144093410372
2018-06-03,8504.57206,6340.29,0.7992352795272323,422.686,39,4.938575498575498,34.13537961197359,20.12030694179604
2018-06-04,10801.40842,8382.3,0.6867157996746004,558.82,59,6.82545197740113,28.859721317538156,19.32895819763072
2018-06-05,12864.64227844075,9722.3262589605,0.7174184857807756,648.1550839307,73,6.712024353120244,32.320618911386156,19.848092836707924
2018-06-06,12483.927889999999,9642.591033333334,0.6854915768564682,642.8394022222222,75,6.819192592592593,29.466528724950468,19.419979308742572
2018-06-07,11551.58848,9204.585,0.656376702090662,613.639,73,6.39251902587519,25.498199864524057,18.824729979678605
2018-06-08,14290.09989,10713.555,0.7530386239353456,714.237,82,5.940149051490515,33.38336238531467,20.007504357797202
2018-06-09,9732.85844,7571.565,0.7816727962079304,504.771,49,6.0461678004535155,28.54487071034853,19.281730606552276
2018-06-10,4721.2509,3877.245,0.7755074688839463,258.483,21,5.835502645502646,21.768185915514756,18.265227887327214
2018-06-11,13714.857399999999,10203.09,0.7962073074224586,680.206,71,5.9519640062597805,34.418665325896356,20.162799798884453
2018-06-12,12530.77475,9608.04,0.6823404473762977,640.536,74,6.315352852852853,30.419677166206625,19.562951574931
2018-06-13,13270.41261,10150.83,0.706994706822888,676.722,77,5.714992784992785,30.732290955517914,19.60984364332769
2018-06-14,10793.99231,8660.94,0.6584303480209035,577.396,74,7.055048798798798,24.628415737783644,18.69426236066755
2018-06-15,12046.79114,9219.66,0.7290878136167245,614.644,85,4.901643790849674,30.66415833121828,19.599623749682742
2018-06-16,7775.9317599999995,6437.13,0.6973056242254371,429.142,39,7.683475783475783,20.79811593054668,18.119717389582004
2018-06-17,7168.71343,5020.2,0.8510493546537038,334.68,29,4.23551724137931,42.79736723636508,21.419605085454762
2018-06-18,12630.97643,9543.42,0.7302654027517295,636.228,60,7.081337962962963,32.35272501891356,19.852908752837035
2018-06-19,13089.86242,10203.21,0.7219083248949464,680.2139999999999,73,6.048599695585996,28.29161038535912,19.24374155780387
2018-06-20,12913.91244,10046.31,0.7122575596444097,669.754,80,6.524868055555555,28.54383788674648,19.281575683011972
2018-06-21,11627.784050683933,9225.331339605655,0.6578832973052021,615.0220893070438,70,6.241968253968254,26.041912454289946,18.90628686814349
2018-06-22,11315.10038,8916.615,0.7013041202225216,594.441,73,5.744577625570776,26.89905732164056,19.034858598246082
2018-06-23,9117.39124,7520.5199999999995,0.717108581167788,501.368,47,7.657836879432624,21.233521618185996,18.1850282427279
2018-06-24,6592.31915,4741.755,0.8881529597859258,316.117,27,4.598981481481482,39.02698789794074,20.85404818469111
2018-06-25,13352.93752875,10165.129045833333,0.7265631436864404,677.6752697222222,71,6.207793427230047,31.360236240417862,19.70403543606268
2018-06-26,14012.018675249617,10683.336528629146,0.6819128876861588,712.2224352419431,81,6.052373113854595,31.15770188180712,19.673655282271067
2018-06-27,10741.07078,9194.565,0.5781501254798134,612.971,68,6.584742647058824,16.819781903765968,17.522967285564896
2018-06-28,12578.47686,10222.2,0.6004294163174951,681.48,73,7.227773972602739,23.050584609966542,18.457587691494982
2018-06-29,8297.791514569759,6857.635936379839,0.6700607659744179,457.1757290919893,59,5.401125235404897,21.000758738880805,18.15011381083212
2018-06-30,8347.89346,7381.44,0.6634606492439163,492.096,40,8.025729166666668,13.093020603025964,16.963953090453895
2018-07-01,7739.4159625,5649.021641666666,0.828779898970684,376.6014427777778,46,3.1570410628019325,37.00453730633242,20.550680595949864
2018-07-02,12170.81725,9376.395,0.7163013961958781,625.093,57,6.023382066276803,29.802736019546956,19.470410402932046
2018-07-03,10876.238597580637,8630.746465053759,0.6306606355484181,575.3830976702505,69,5.993639291465379,26.017357150032932,18.90260357250494
2018-07-04,6168.30832,4880.385,0.6673137782548214,325.359,26,5.311688034188034,26.389789330145057,18.95846839952176
2018-07-05,9161.97119,7480.9800000000005,0.6299318601679533,498.732,60,7.2087407407407404,22.4702002946138,18.37053004419207
2018-07-06,12153.592709999999,9595.695,0.7068836334565951,639.713,73,5.305064687975647,26.656721686131117,18.998508252919667
2018-07-07,8696.80168,6691.17,0.8018922364809723,446.078,48,4.688993055555556,29.974304643283617,19.496145696492544
2018-07-08,8160.97246,6461.22,0.7803771541802423,430.748,43,4.403636950904393,26.306989392096224,18.946048408814434
2018-07-09,14621.327203750001,11936.7233625,0.7234620051505328,795.7815575,78,6.141780626780626,22.49029117725773,18.37354367658866
2018-07-10,14151.991104910383,11119.241424731174,0.7078518443758701,741.2827616487449,80,7.980003472222222,27.274789388364518,19.091218408254676
2018-07-11,14111.31522,10879.44,0.7477523665898625,725.296,72,6.345146604938272,29.70626447684807,19.45593967152721
2018-07-12,14170.04428,10834.185,0.7186975210210022,722.279,82,5.538560298102981,30.790126622353238,19.618518993352986
2018-07-13,12639.944193650234,9607.485703405207,0.7448578676957224,640.4990468936805,78,5.76045584045584,31.56349729638654,19.73452459445798
2018-07-14,9592.93246,7694.265,0.6914066866427383,512.951,47,6.136518912529551,24.676398070510952,18.701459710576643
2018-07-15,10178.53565,7398.825,0.7991517910041691,493.255,46,5.162276570048309,37.56962287930854,20.63544343189628
2018-07-16,11703.27700125,9384.751520833333,0.6912660300340859,625.6501013888889,70,5.7241865079365075,24.70524099939931,18.705786149909898
2018-07-17,12038.56364,9973.125,0.6378630150436931,664.875,69,5.628961352657004,20.710044644983398,18.10650669674751
2018-07-18,10450.05652,8676.12,0.651449941838416,578.408,72,5.453032407407408,20.446196225962748,18.066929433894412
2018-07-19,11631.514529592287,9548.308132750886,0.7054751990287058,636.5538755167257,93,4.706093189964158,21.817544719738997,18.27263170796085
2018-07-20,13668.341262741931,11123.583561827954,0.6823613676217134,741.572237455197,84,5.506339285714286,22.87713924896154,18.43157088734423
2018-07-21,12480.4856,9828.585000000001,0.7663117877899119,655.239,58,5.468879310344827,26.981509545880698,19.047226431882105
2018-07-22,7818.3935,5776.395,0.81711498668841,385.093,33,3.9954882154882156,35.35074211510812,20.30261131726622
2018-07-23,13897.19063,10754.61,0.7190349263995094,716.9739999999999,74,6.160953453453454,29.220777229485762,19.383116584422865
2018-07-24,14822.75068,11491.949999999999,0.7206109084752679,766.13,83,6.522369477911647,28.98377281488347,19.34756592223252
2018-07-25,13111.31856,10153.275,0.7248477614033058,676.885,82,5.359115853658537,29.133885962903598,19.37008289443554
2018-07-26,10999.491469999999,8931.164999999999,0.6526276431312175,595.411,76,7.539868421052631,23.158529374387328,18.473779406158098
2018-07-27,14338.75006,10914.045,0.7567865607802133,727.603,84,5.652294973544973,31.378879782885267,19.70683196743279
2018-07-28,12560.12838875,9262.9614125,0.8147666795042607,617.5307608333334,62,5.994775985663083,35.59517123541724,20.339275685312586
2018-07-29,8550.56965,6473.31,0.7761126286901943,431.554,41,4.918055555555556,32.08960562679678,19.81344084401952
2018-07-30,16600.43791397838,12295.913942652254,0.7637439909208971,819.727596176817,78,5.602172364672365,35.00775941830992,20.251163912746488
2018-07-31,13629.656838172043,10084.11262544803,0.7633358726233286,672.2741750298686,80,5.117756944444444,35.15970462067789,20.273955693101684
2018-08-01,14600.76449,11077.62,0.7755087145850861,738.508,81,6.289235253772291,31.80416452270432,19.77062467840565
2018-08-02,14194.10623,10683.3,0.7742145622851136,712.22,76,6.0058150584795325,32.8625633465315,19.929384501979722
2018-08-03,12952.46587,9773.4,0.7728922703093406,651.5600000000001,87,4.7827873563218395,32.52773722553053,19.879160583829577
2018-08-04,12358.31247375,9409.3816625,0.8052261576381999,627.2921108333334,70,6.5564285714285715,31.340325188451246,19.701048778267687
2018-08-05,8689.77874,6353.8949999999995,0.8546704253021403,423.593,54,2.6357767489711934,36.763020792757835,20.51445311891367
2018-08-06,16076.97401,11902.41,0.8039370166348278,793.494,78,5.07687321937322,35.07326675858083,20.260990013787122
2018-08-07,13270.01757985438,10469.5776126344,0.7091069274203657,697.9718408422934,81,7.584029492455419,26.7483567230113,19.012253508451693
2018-08-08,13691.91341,10366.335,0.6971558734775085,691.0889999999999,75,6.780425925925925,32.08056087324981,19.812084130987472
2018-08-09,13319.62131,10193.49,0.7229009815839506,679.566,84,6.122397486772487,30.66791952510868,19.6001879287663
2018-08-10,16120.8429875,11993.897791666666,0.7824947706094988,799.5931861111111,96,4.9134375,34.40870739035917,20.161306108553877
2018-08-11,8474.91299,6328.89,0.7682480584848932,421.926,50,4.362016666666666,33.908362919880105,20.086254437982017
2018-08-12,5435.48645,4014.0,0.818597295387606,267.6,30,3.274824074074074,35.41321499750873,20.311982249626308
2018-08-13,14512.32231,11168.7,0.7555200444641351,744.58,86,6.407677648578811,29.93743506406295,19.49061525960944
2018-08-14,14491.26731,10982.49,0.6932784361153607,732.166,83,6.335896921017403,31.948832277561824,19.792324841634272
2018-08-15,13301.54065,10295.01,0.7189424639128945,686.334,88,5.3737121212121215,29.203766193524828,19.380564929028726
2018-08-16,12433.81593,10253.625,0.6450577791991629,683.575,91,5.800363247863248,21.26263570200783,18.189395355301173
2018-08-17,14395.93762,11256.675,0.731690034306768,750.445,90,4.988910493827161,27.88800973644528,19.18320146046679
2018-08-18,11410.63163625,8261.516804166667,0.8042319713075009,550.7677869444444,63,3.542932098765432,38.11787722195381,20.717681583293075
2018-08-19,10132.26477,7441.905,0.8379960815694162,496.127,65,3.5406752136752138,36.15149306528369,20.422723959792553
2018-08-20,14285.54803,11011.665,0.743674932232389,734.111,84,5.844593253968254,29.731044578635462,19.45965668679532
2018-08-21,13207.38889,10640.01,0.6713259237287691,709.334,76,6.566524122807017,24.129478167783677,18.619421725167552
2018-08-22,17454.88382169982,12977.556089650536,0.7677865807886056,865.1704059767023,94,5.758064420803782,34.50054618234249,20.175081927351375
2018-08-23,11487.6932,9767.55,0.6298821869353898,651.17,83,5.259173360107095,17.61079492810378,17.641619239215565
2018-08-24,13005.722613494609,10161.557983870958,0.7216105811677626,677.4371989247305,86,6.639286175710595,27.989454315352834,19.198418147302927
2018-08-25,10649.108714333333,8297.700908333334,0.7957850281090487,553.1800605555555,62,3.756863799283154,28.338064145436885,19.250709621815535
2018-08-26,8777.45916,6949.155,0.782670023349113,463.277,52,4.244225427350427,26.309733485582072,18.94646002283731
2018-08-27,16997.44268,12770.085000000001,0.76393863560489,851.339,94,6.689615839243499,33.10359860564749,19.965539790847124
2018-08-28,11500.32193,9290.475,0.6574513010528439,619.365,87,5.645137292464879,23.786156574340918,18.567923486151138
2018-08-29,14312.930328924731,11078.339569892474,0.7248786634291919,738.5559713261649,89,5.298252184769038,29.197432870020357,19.379614930503053
2018-08-30,14483.34426,11753.4,0.6843928310372488,783.56,97,5.394919816723941,23.226847210168973,18.484027081525348
2018-08-31,17703.66985,13358.325,0.6788394077532544,890.555,99,6.799643658810326,32.529114615792004,19.879367192368804
2018-09-01,10819.50883,7913.6849999999995,0.7827369583412689,527.579,55,4.081904040404041,36.71897264043238,20.507845896064858
2018-09-02,6851.5752,5398.8,0.7620890615489446,359.92,45,3.3762777777777777,26.909224272060456,19.036383640809067
2018-09-03,6635.8049,4938.81,0.7846903598821277,329.254,35,4.201428571428572,34.3604005823265,20.154060087348977
2018-09-04,13438.76354,10503.45,0.6907583892466977,700.23,75,6.367444444444445,27.946184729779254,19.19192770946689
2018-09-05,12569.057535416667,10453.159179166667,0.6383313354778544,696.8772786111111,82,6.283011517615176,20.24171181155476,18.036256771733214
2018-09-06,15334.69455,12689.085000000001,0.6325211640067198,845.939,92,5.4252626811594205,20.849490329680975,18.12742354945215
2018-09-07,18374.276754462222,13685.482047490941,0.7528028361155839,912.3654698327293,106,4.907382075471698,34.261085511641966,20.139162826746297
2018-09-08,10606.73255,8306.715,0.7494010712445599,553.7810000000001,60,5.493662037037037,27.68865369764101,19.15329805464615
2018-09-09,7840.9776600000005,5917.62,0.8181333200954128,394.508,50,2.9767611111111107,32.502216431605966,19.875332464740893
2018-09-10,15420.84887,11967.855,0.7082738629473511,797.857,87,5.661417624521073,28.852236846118206,19.32783552691773
2018-09-11,13182.564497831536,10674.31838261648,0.6210383699818428,711.6212255077653,93,5.163757467144563,23.497951113204817,18.524692666980723
2018-09-12,13352.625320160785,10811.162513440524,0.6500825170503567,720.7441675627016,89,5.802865168539326,23.50776619591736,18.526164929387605
2018-09-13,13559.24015,10991.955,0.6449569877303515,732.797,86,6.018217054263567,23.35603766572916,18.503405649859374
2018-09-14,16261.62182,12941.25,0.656989338872902,862.75,97,5.465114547537228,25.657272829131657,18.84859092436975
2018-09-15,10742.31162,8125.62,0.7855906605895677,541.708,68,3.217675653594771,32.20297798814122,19.830446698221184
2018-09-16,10715.57087,8167.53,0.792997715915013,544.502,51,4.939389978213508,31.197202459005354,19.679580368850804
2018-09-17,16176.91686,13308.81,0.6686723275198708,887.254,87,6.2538505747126445,21.550438093263033,18.232565713989455
2018-09-18,13886.94067,11228.34,0.6238267851205112,748.556,87,6.074243295019157,23.67759321502555,18.55163898225383
2018-09-19,14014.17807,11539.635,0.6549810885930063,769.309,86,5.779483204134367,21.443859099529575,18.21657886492944
2018-09-20,13782.22551,11791.2,0.6367034952687576,786.08,94,5.902695035460993,16.885690260533273,17.53285353907999
2018-09-21,16518.70934531462,13042.516254524799,0.6923396371098055,869.5010836349866,100,5.17266111111111,26.65277944034638,18.997916916051956
2018-09-22,11122.61499143359,8622.261514336822,0.7363064655546252,574.8174342891215,72,5.517658179012346,28.99881281655931,19.349821922483898
2018-09-23,9956.280082594312,7448.138360080818,0.805269973362941,496.54255733872117,53,3.525733752620545,33.67474664482843,20.051211996724266
2018-09-24,16322.936331028575,12155.879257885317,0.7526706087556451,810.3919505256878,79,6.426255274261604,34.280178214506016,20.142026732175903
2018-09-25,16896.05529835802,12370.593797580417,0.7919250656023089,824.7062531720278,102,5.879199346405228,36.58241127974588,20.487361691961883
2018-09-26,17362.537819240988,13879.483167562457,0.6912269597597458,925.2988778374971,101,5.297263476347635,25.09498811755994,18.76424821763399
2018-09-27,13667.017701832083,11350.575911603646,0.6588599651246796,756.7050607735765,87,6.613422733077905,20.40814323668236,18.06122148550235
2018-09-28,16579.03483327046,13003.60425627235,0.7028076062202188,866.9069504181567,94,5.014116430260048,27.495688937730346,19.124353340659553
2018-09-29,13121.49449627818,9732.125301836655,0.803912961959311,648.808353455777,57,6.164995126705653,34.82660867304986,20.22399130095748
2018-09-30,7951.782280899084,6187.873982974952,0.7861670513383462,412.5249321983301,48,3.2739583333333333,28.505885911336797,19.275882886700522
2018-10-01,17509.043812594093,13851.736596818988,0.7103774541895721,923.4491064545992,89,5.991685393258427,26.403239696421853,18.960485954463277
2018-10-02,17489.76860434569,13891.8077848565,0.6579907192565904,926.1205189904333,92,5.704320652173913,25.899874769440267,18.88498121541604
2018-10-03,14017.140726215648,12535.063618189946,0.5980869634949622,835.6709078793298,95,6.762099415204678,11.823451026407417,16.77351765396111
2018-10-04,14100.842276397681,11580.540645161163,0.6197455511143306,772.0360430107442,93,5.455737753882915,21.763246712402896,18.264487006860435
2018-10-05,14899.90168645337,12656.306112544773,0.6005575491366039,843.7537408363181,87,7.288049169859514,17.727096310390063,17.65906444655851
2018-10-06,12960.909814925391,9290.675309856668,0.8266175675144773,619.3783539904446,65,3.2922008547008543,39.504496526478505,20.925674478971775
2018-10-07,8353.309798588727,6375.379928808251,0.7598436062015788,425.02532858721673,50,4.933205555555556,31.024501941333092,19.653675291199963
2018-10-08,15064.381442230835,11917.979077060685,0.6719683322049385,794.5319384707122,82,6.6379166666666665,26.400468945496275,18.960070341824444
2018-10-09,14729.948262762971,11959.550649731267,0.6414491584108777,797.3033766487512,85,5.895169934640522,23.164729964950276,18.47470949474254
2018-10-10,15196.40320402906,11794.404036738211,0.6882711267820579,786.2936024492141,85,5.8227287581699345,28.84418031376586,19.32662704706488
2018-10-11,11727.9153814649,10533.090801119966,0.5462911565701811,702.2060534079977,83,7.007359437751004,11.343532519608488,16.701529877941272
2018-10-12,17229.458160561375,13281.208499103808,0.6945206668112219,885.4138999402538,89,5.85184456928839,29.72809034451938,19.45921355167791
2018-10-13,10306.57959077043,8175.610636200586,0.751840115833593,545.040709080039,61,4.69096539162113,26.064951590700513,18.909742738605075
2018-10-14,8633.340358866448,6424.700181406776,0.7440133095727076,428.3133454271184,46,5.937119565217392,34.377326802759214,20.156599020413882
2018-10-15,15460.48165916064,11984.095162903188,0.6449263138986776,798.9396775268792,73,7.851107305936074,29.008335205970486,19.351250280895574
2018-10-16,12471.734949378331,12046.2837096772,0.5354105993443812,803.0855806451467,81,5.561896433470507,3.5318049114130647,15.529770736711958
2018-10-17,14653.044778503396,11599.528176523172,0.6843394203481744,773.3018784348782,87,5.41198595146871,26.32448971640397,18.948673457460593
2018-10-18,12519.637531923616,10352.563968862069,0.6035391765151676,690.1709312574712,76,6.451476608187134,20.932723232424006,18.1399084848636
2018-10-19,15102.439651454435,11792.902715053651,0.6576855480951205,786.1935143369101,79,6.558533755274262,28.063802579971735,19.20957038699576
2018-10-20,10056.024678447624,8153.341379345811,0.7350427071613486,543.5560919563874,48,6.314687500000001,23.336239838083117,18.50043597571247
2018-10-21,9134.52504233555,6916.867674731062,0.7660409981928689,461.1245116487375,47,3.3815366430260045,32.06158440338696,19.809237660508042
2018-10-22,18887.238914210986,14393.60787186347,0.7147461635160224,959.5738581242314,84,6.37405753968254,31.21962945184602,19.682944417776902
2018-10-23,13817.379766275157,11440.852074372575,0.6079025544304086,762.7234716248382,84,6.204156746031747,20.77229629798279,18.115844444697423
2018-10-24,14919.45125550428,11995.584735662705,0.6568016794030059,799.7056490441804,92,5.5519323671497585,24.374522662067154,18.656178399310072
2018-10-25,13363.790054862584,11371.210430107458,0.5811574341006072,758.0806953404971,87,7.007701149425287,17.523021291378004,17.628453193706704
2018-10-26,15397.387497752141,12144.198732661118,0.6319205264516309,809.6132488440745,88,6.331309974747475,26.788006658205955,19.018200998730894
2018-10-27,11252.321063788735,8949.256986603863,0.710083619892195,596.6171324402576,58,5.730407088122605,25.734695971211096,18.860204395681663
2018-10-28,10688.400184771515,7995.197041442659,0.8232462221057747,533.0131360961773,55,3.625742424242424,33.68526290682754,20.05278943602413
2018-10-29,15251.784561092825,11834.257275985408,0.7058559855903797,788.9504850656939,85,6.573029411764706,28.87825746396787,19.331738619595182
2018-10-30,14936.218157443282,12033.032163978516,0.6200327398286911,802.2021442652343,84,6.447919973544974,24.126803235477073,18.619020485321563
2018-10-31,12093.110839172874,9860.648550134187,0.7190559485761935,657.3765700089458,99,5.188277216610549,22.64011619203594,18.39601742880539
2018-11-01,10269.259345764433,8265.461950895902,0.667866275352543,551.0307967263934,89,5.0181460674157305,24.243017592638445,18.63645263889577
2018-11-02,6191.591187777578,5657.128140680859,0.5761775726950189,377.14187604539063,53,5.6593291404612165,9.44760369229313,16.417140553843968
2018-11-03,2321.250131905567,2343.168566308206,0.4332662296312069,156.2112377538804,22,6.893396464646465,-0.9354185916369263,14.859687211254462
2018-11-04,2768.5061757875333,2254.362551657605,0.5145513015463985,150.29083677717367,21,3.6802777777777775,22.806607737157673,18.42099116057365
2018-11-05,10742.363445982497,9015.12888440848,0.6113932546484155,601.0085922938986,66,7.163977272727273,19.15928861051828,17.873893291577744
2018-11-06,8414.43752,7941.51,0.5364120393541687,529.434,68,9.23779411764706,5.9551334695794536,15.893270020436919
2018-11-07,6825.832623369095,6480.412347670136,0.48652038374393225,432.0274898446757,47,8.173835697399529,5.330220627444268,15.799533094116642
2018-11-08,8502.28465,7671.645,0.5828303590086678,511.443,55,6.645434343434343,10.827399469083868,16.62410992036258
2018-11-09,8758.14272,8091.915,0.5189634243922222,539.461,56,11.256612103174604,8.233251585069787,16.234987737760466
2018-11-10,5380.78124,3930.915,0.7462286082467141,262.061,34,3.0595016339869283,36.883683315462186,20.53255249731933
2018-11-11,2969.81423,2613.63,0.6295789135260846,174.242,17,5.095408496732026,13.627951546316803,17.044192731947522
2018-11-12,8663.83952,7186.905,0.5312835304632323,479.127,51,7.0270915032679735,20.550355403334255,18.08255331050014
2018-11-13,8569.30172,6929.43,0.6096303834612861,461.962,51,6.812990196078431,23.665319081078806,18.54979786216182
2018-11-14,7945.34527,7150.83,0.5498915827567378,476.722,59,5.743130885122411,11.110811891766408,16.666621783764963
2018-11-15,11117.14177,9548.13,0.5422220643631015,636.542,59,6.844350282485876,16.432660321968818,17.46489904829532
2018-11-16,7347.47758,6597.42,0.47313529888790323,439.828,59,6.194995291902071,11.36895301496645,16.70534295224497
2018-11-17,4171.35701,3060.165,0.7977829200544355,204.011,19,7.667602339181286,36.31150640570034,20.44672596085505
2018-11-18,5466.27845,4588.47,0.6924315489548998,305.898,25,6.688511111111111,19.13074401706886,17.86961160256033
2018-11-19,10574.74574,8496.165,0.61854316788915,566.411,60,6.5456111111111115,24.464929059169627,18.669739358875447
2018-11-20,10558.83099,8306.685,0.6568548533491562,553.779,61,5.684143897996357,27.112452079259068,19.06686781188886
2018-11-21,7470.28969,6254.775,0.5776360407930106,416.985,42,5.642380952380952,19.433387931620246,17.915008189743034
2018-11-22,2679.61796,2041.905,0.6910810446331188,136.127,14,4.132638888888889,31.231274716502483,19.68469120747537
2018-11-23,744.7987499999999,636.825,0.6365665000800603,42.455,4,15.779097222222221,16.95501118831702,17.543251678247554
2018-11-24,2719.44649,2348.07,0.7333821736651464,156.53799999999998,16,4.696545138888889,15.816244404979393,17.372436660746914
2018-11-25,4103.77102,3104.715,0.7795753281638462,206.981,18,3.7837191358024693,32.17867082807923,19.826800624211884
2018-11-26,10728.89419,8582.25,0.6692518330163526,572.15,61,7.807408925318762,25.01260380436367,18.751890570654552
2018-11-27,7900.274463005556,6658.570308333334,0.5777615010747295,443.9046872222222,52,7.381602564102564,18.648209708294356,17.797231456244155
2018-11-28,6941.63083,6941.8949999999995,0.5121588368004383,462.793,55,6.911525252525252,-0.003805445054980911,14.999429183241752
2018-11-29,9414.07135,7770.885,0.6224926517393633,518.059,51,6.423061002178649,21.145421017039887,18.171813152555984
2018-11-30,8279.3419,7049.64,0.5662878966439073,469.976,50,6.248183333333333,17.44347087227148,17.61652063084072
2018-12-01,3088.07571,2841.495,0.654083528763598,189.433,20,4.566694444444445,8.67785127195368,16.301677690793053
2018-12-02,4804.5375300000005,4004.685,0.6614195526682755,266.979,18,6.496820987654321,19.972919967488096,17.995937995123214
2018-12-03,8574.01834,6996.255,0.5886740019788876,466.417,39,7.127236467236467,22.551541360342075,18.382731204051314
2018-12-04,9628.143170000001,8134.83,0.6329446558393088,542.322,52,5.917334401709402,18.3570298334446,17.75355447501669
2018-12-05,8703.44754,7525.035,0.5642111993421899,501.669,50,6.514833333333334,15.659894472251615,17.348984170837742
2018-12-06,5751.85131,5254.32,0.559717724426207,350.288,45,6.141364197530864,9.468995226784823,16.42034928401772
2018-12-07,9775.97114,7916.22,0.648704863979647,527.748,57,5.833084795321637,23.4929188425789,18.523937826386835
